0.450000	0.855409	0.017419
0.455000	0.941350	0.017323
0.460000	0.942356	0.017238
0.465000	0.938589	0.017186
0.470000	0.951989	0.017157
0.475000	0.907374	0.017126
0.480000	0.914018	0.017105
0.485000	0.911652	0.017091
0.490000	0.964092	0.017093
0.495000	0.921832	0.017077
0.500000	0.917218	0.017069
0.505000	0.962406	0.017067
0.510000	0.984770	0.017088
0.515000	0.971811	0.017057
0.520000	0.960438	0.017056
0.525000	0.977592	0.017053
0.530000	1.009648	0.017051
0.535000	0.973079	0.017048
0.540000	0.994254	0.017046
0.545000	1.009842	0.017046
0.550000	1.022096	0.017044
0.555000	1.010723	0.017043
0.560000	1.005820	0.017043
0.565000	1.031899	0.017043
0.570000	1.027781	0.017041
0.575000	1.053075	0.017041
0.580000	1.028760	0.017040
0.585000	1.023074	0.017040
0.590000	1.021407	0.017039
0.595000	1.045035	0.017040
0.600000	1.034839	0.017039
0.605000	1.043858	0.017038
0.610000	1.047682	0.017038
0.615000	1.041897	0.017038
0.620000	1.042093	0.017038
0.625000	1.044054	0.017037
0.630000	1.057290	0.017037
0.635000	1.051407	0.017038
0.640000	1.045917	0.017037
0.645000	1.051505	0.017037
0.650000	1.059054	0.017037
0.655000	1.064741	0.017037
0.660000	1.058956	0.017037
0.665000	1.045916	0.017036
0.670000	1.069251	0.017036
0.675000	1.067094	0.017036
0.680000	1.066603	0.017036
0.685000	1.068564	0.017036
0.690000	1.070819	0.017037
0.695000	1.066211	0.017037
0.700000	1.065819	0.017036
0.705000	1.083565	0.017036
0.710000	1.079741	0.017036
0.715000	1.077682	0.017036
0.720000	1.083075	0.017037
0.725000	1.064152	0.017037
0.730000	1.074937	0.017037
0.735000	1.082977	0.017037
0.740000	1.068859	0.017037
0.745000	1.077192	0.017037
0.750000	1.070133	0.017037
0.755000	1.082879	0.017037
0.760000	1.058369	0.017039
0.765000	1.116855	0.086547
0.770000	1.070329	0.017038
0.775000	1.074741	0.017039
0.780000	1.066059	0.014803
0.785000	1.059969	0.014803
0.790000	1.068286	0.014803
0.795000	1.069424	0.014803
0.800000	1.069919	0.014803
0.805000	1.070760	0.014803
0.810000	1.078632	0.014803
0.815000	1.064672	0.014803
0.820000	1.081008	0.014803
0.825000	1.062790	0.014803
0.830000	1.069181	0.014803
0.835000	1.081002	0.014804
0.840000	1.067452	0.014804
0.845000	1.063294	0.014805
0.850000	1.063142	0.014804
0.855000	1.075133	0.017038
0.860000	1.076898	0.017038
0.865000	1.082291	0.017039
0.870000	1.082193	0.017041
0.875000	1.076114	0.017038
0.880000	1.076506	0.017038
0.885000	1.071702	0.017039
0.890000	1.079251	0.017037
0.895000	1.077192	0.017038
0.900000	1.084251	0.017038
0.905000	1.084251	0.017039
0.910000	1.084055	0.017038
0.915000	1.082683	0.017039
0.920000	1.081996	0.017039
0.925000	1.087487	0.017040
0.930000	1.097585	0.017041
0.935000	1.101997	0.017041
0.940000	1.084153	0.017039
0.945000	1.116855	0.086547
0.950000	1.079741	0.017039
0.955000	1.094349	0.017037
0.960000	1.086408	0.017038
0.965000	1.094938	0.017038
0.970000	1.101016	0.017037
0.975000	1.094349	0.017036
0.980000	1.093271	0.017037
0.985000	1.087977	0.017037
0.990000	1.080623	0.017036
0.995000	1.092290	0.017036
1.000000	1.095134	0.017036
1.005000	1.087879	0.017036
1.010000	1.096212	0.017036
1.015000	1.098369	0.017036
1.020000	1.100526	0.017037
1.025000	1.092094	0.017036
1.030000	1.089153	0.017036
1.035000	1.088173	0.017036
1.040000	1.098075	0.017036
1.045000	1.108271	0.017036
1.050000	1.108860	0.017037
1.055000	1.105722	0.017038
1.060000	1.106801	0.017036
1.065000	1.105232	0.017036
1.070000	1.102683	0.017037
1.075000	1.105330	0.017036
1.080000	1.106016	0.017036
1.085000	1.108958	0.017036
1.090000	1.115625	0.017035
1.095000	1.112291	0.017036
1.100000	1.109938	0.017037
1.105000	1.119154	0.017037
1.110000	1.125625	0.017037
1.115000	1.125919	0.017039
1.120000	1.112977	0.017040
1.125000	1.128664	0.017040
1.130000	1.112977	0.017036
1.135000	1.113762	0.017037
1.140000	1.109644	0.017038
1.145000	1.115625	0.017036
1.150000	1.127880	0.017038
1.155000	1.132586	0.017038
1.160000	1.132096	0.017037
1.165000	1.131017	0.017037
1.170000	1.126115	0.017036
1.175000	1.130429	0.017036
1.180000	1.128958	0.017035
1.185000	1.133468	0.017035
1.190000	1.129841	0.017035
1.195000	1.128174	0.017035
1.200000	1.133272	0.017035
1.205000	1.132978	0.017035
1.210000	1.128860	0.017036
1.215000	1.123762	0.017037
1.220000	1.134547	0.017036
1.225000	1.132194	0.017036
1.230000	1.132978	0.017035
1.235000	1.140724	0.017035
1.240000	1.136900	0.017035
1.245000	1.140724	0.017035
1.250000	1.145234	0.017035
1.255000	1.133272	0.017035
1.260000	1.135919	0.017035
1.265000	1.147782	0.017036
1.270000	1.139449	0.017036
1.275000	1.136802	0.017035
1.280000	1.141508	0.017036
1.285000	1.148959	0.017036
1.290000	1.139743	0.017035
1.295000	1.150332	0.017035
1.300000	1.147488	0.017035
1.305000	1.137292	0.017035
1.310000	1.145037	0.017036
1.315000	1.146116	0.017036
1.320000	1.144449	0.017037
1.325000	1.146802	0.017037
1.330000	1.155626	0.017036
1.335000	1.148959	0.017037
1.340000	1.116855	0.086547
1.345000	1.116855	0.086547
1.350000	1.116855	0.086547
1.355000	1.116855	0.086547
1.360000	1.116855	0.086547
1.365000	1.116855	0.086547
1.370000	1.116855	0.086547
1.375000	1.116855	0.086547
1.380000	1.136212	0.017049
1.385000	1.149840	0.017044
1.390000	1.116855	0.086547
1.395000	1.146506	0.017049
1.400000	1.156507	0.017041
1.405000	1.169350	0.017043
1.410000	1.150918	0.017046
1.415000	1.144840	0.017045
1.420000	1.116855	0.086547
1.425000	1.164351	0.017040
1.430000	1.169449	0.017039
1.435000	1.116855	0.086547
1.440000	1.172684	0.017040
1.445000	1.160135	0.017039
1.450000	1.116855	0.086547
1.455000	1.162391	0.017037
1.460000	1.160430	0.017036
1.465000	1.170430	0.017037
1.470000	1.176999	0.017037
1.475000	1.175626	0.017037
1.480000	1.171410	0.017038
1.485000	1.170919	0.017041
1.490000	1.184548	0.017036
1.495000	1.176999	0.017036
1.500000	1.180529	0.017036
1.505000	1.179646	0.017036
1.510000	1.172097	0.017037
1.515000	1.179646	0.017036
1.520000	1.181999	0.017036
1.525000	1.179548	0.017036
1.530000	1.178372	0.017036
1.535000	1.184548	0.017036
1.540000	1.181803	0.017037
1.545000	1.186215	0.017037
1.550000	1.187392	0.017037
1.555000	1.193764	0.017036
1.560000	1.192294	0.017037
1.565000	1.194352	0.017037
1.570000	1.194843	0.017037
1.575000	1.184940	0.017037
1.580000	1.192881	0.017038
1.585000	1.193862	0.017037
1.590000	1.188568	0.017037
1.595000	1.182195	0.017037
1.600000	1.190039	0.017037
1.605000	1.188176	0.017037
1.610000	1.184548	0.017037
1.615000	1.189254	0.017037
1.620000	1.204352	0.017037
1.625000	1.198078	0.017037
1.630000	1.192196	0.017037
1.635000	1.193470	0.017037
1.640000	1.193567	0.017039
1.645000	1.195823	0.017037
1.650000	1.194450	0.017037
1.655000	1.185627	0.017037
1.660000	1.180332	0.017038
1.665000	1.194548	0.017037
1.670000	1.185528	0.017038
1.675000	1.190528	0.017038
1.680000	1.189352	0.017037
1.685000	1.188470	0.017037
1.690000	1.188862	0.017037
1.695000	1.186901	0.017037
1.700000	1.179156	0.017038
1.705000	1.189842	0.017039
1.710000	1.202195	0.017038
1.715000	1.206508	0.017040
1.720000	1.196411	0.017038
1.725000	1.203077	0.017039
1.730000	1.209254	0.017038
1.735000	1.208763	0.017041
1.740000	1.196116	0.017041
1.745000	1.211901	0.017038
1.750000	1.208470	0.017039
1.755000	1.205136	0.017039
1.760000	1.195626	0.017039
1.765000	1.185920	0.017040
1.770000	1.190822	0.017040
1.775000	1.206215	0.017039
1.780000	1.206803	0.017039
1.785000	1.204254	0.017039
1.790000	1.200625	0.017041
1.795000	1.197585	0.017044
1.800000	1.201996	0.017046
1.805000	1.222681	0.017048
1.810000	1.195524	0.017051
1.815000	1.186603	0.017049
1.820000	1.225913	0.017054
1.825000	1.218165	0.017060
1.830000	1.207770	0.017070
1.835000	1.178846	0.017091
1.840000	1.116855	0.086547
1.845000	1.116855	0.086547
1.850000	1.116855	0.086547
1.855000	1.220024	0.017068
1.860000	1.207958	0.017087
1.865000	1.209527	0.017086
1.870000	1.216189	0.017094
1.875000	1.220387	0.017127
1.880000	1.116855	0.086547
1.885000	1.116855	0.086547
1.890000	1.205130	0.017053
1.895000	1.116855	0.086547
1.900000	1.116855	0.086547
1.905000	1.207671	0.017071
1.910000	1.231199	0.017068
1.915000	1.224236	0.017075
1.920000	1.246582	0.017081
1.925000	1.229829	0.017064
1.930000	1.234836	0.017051
1.935000	1.226896	0.017050
1.940000	1.221799	0.017048
1.945000	1.209643	0.017046
1.950000	1.200720	0.017051
1.955000	1.211210	0.017050
1.960000	1.230327	0.017049
1.965000	1.206111	0.017053
1.970000	1.220230	0.017049
1.975000	1.203369	0.017044
1.980000	1.209154	0.017043
1.985000	1.216606	0.017042
1.990000	1.221702	0.017046
1.995000	1.221893	0.017056
2.000000	1.116855	0.086547
2.005000	1.116855	0.086547
2.010000	1.116855	0.086547
2.015000	1.196405	0.017055
2.020000	1.226988	0.017060
2.025000	1.216798	0.017051
2.030000	1.207388	0.017046
2.035000	1.220428	0.017044
2.040000	1.214839	0.017045
2.045000	1.194250	0.017049
2.050000	1.194936	0.017050
2.055000	1.208562	0.017052
2.060000	1.201212	0.017046
2.065000	1.212682	0.017046
2.070000	1.208467	0.017045
2.075000	1.209349	0.017046
2.080000	1.215914	0.017052
2.085000	1.198859	0.017047
2.090000	1.213075	0.017045
2.095000	1.214252	0.017044
2.100000	1.209839	0.017046
2.105000	1.211310	0.017045
2.110000	1.216310	0.017045
2.115000	1.215624	0.017045
2.120000	1.208173	0.017045
2.125000	1.206212	0.017046
2.130000	1.207585	0.017045
2.135000	1.204252	0.017044
2.140000	1.207291	0.017045
2.145000	1.204742	0.017045
2.150000	1.205427	0.017046
2.155000	1.197584	0.017046
2.160000	1.195232	0.017046
2.165000	1.213564	0.017046
2.170000	1.205525	0.017048
2.175000	1.202388	0.017047
2.180000	1.212388	0.017046
2.185000	1.199251	0.017046
2.190000	1.190035	0.017047
2.195000	1.194838	0.017048
2.200000	1.190133	0.017047
2.205000	1.198761	0.017046
2.210000	1.206603	0.017048
2.215000	1.205427	0.017047
2.220000	1.201112	0.017051
2.225000	1.201406	0.017050
2.230000	1.199053	0.017050
2.235000	1.191407	0.017049
2.240000	1.188466	0.017048
2.245000	1.197878	0.017047
2.250000	1.200426	0.017049
2.255000	1.189936	0.017049
2.260000	1.212485	0.017049
2.265000	1.203466	0.017048
2.270000	1.205131	0.017051
2.275000	1.201896	0.017050
2.280000	1.212876	0.017050
2.285000	1.201406	0.017051
2.290000	1.211013	0.017051
2.295000	1.184347	0.017053
2.300000	1.209837	0.017051
2.305000	1.215425	0.017051
2.310000	1.190032	0.017055
2.315000	1.196699	0.017053
2.320000	1.199933	0.017056
2.325000	1.159741	0.017051
2.330000	1.179445	0.017054
2.335000	1.195718	0.017055
2.340000	1.207777	0.017053
2.345000	1.209051	0.017054
2.350000	1.192385	0.017055
2.355000	1.194052	0.017055
2.360000	1.196895	0.017054
2.365000	1.191992	0.017057
2.370000	1.183463	0.017059
2.375000	1.201697	0.017059
2.380000	1.172581	0.017058
2.385000	1.190130	0.017056
2.390000	1.197381	0.017064
2.395000	1.188069	0.017062
2.400000	1.195324	0.017059
2.405000	1.198069	0.017060
2.410000	1.164739	0.017058
2.415000	1.169050	0.017066
2.420000	1.182678	0.017060
2.425000	1.199344	0.017059
2.430000	1.193365	0.017057
2.435000	1.116855	0.086547
2.440000	1.116855	0.086547
2.445000	1.197185	0.017066
2.450000	1.171403	0.017066
