0.435	0.7627	0.0429	1
0.4375	0.8128	0.0391	1
0.44	0.813	0.0342	1
0.4425	0.8389	0.0282	1
0.445	0.8189	0.0238	1
0.4475	0.849	0.0215	1
0.45	0.8097	0.0181	1
0.4525	0.7941	0.0159	1
0.455	0.8563	0.0158	1
0.4575	0.8451	0.0142	1
0.46	0.847	0.0131	1
0.4625	0.8395	0.0121	1
0.465	0.8539	0.011	1
0.4675	0.8636	0.0104	1
0.47	0.8547	0.0096	1
0.4725	0.8665	0.0089	1
0.475	0.8773	0.0083	1
0.4775	0.8697	0.0075	1
0.48	0.8812	0.0072	1
0.4825	0.8709	0.0067	1
0.485	0.8908	0.0064	1
0.4875	0.9051	0.0061	1
0.49	0.938	0.0072	1
0.4925	0.9039	0.0069	1
0.495	0.9002	0.0054	1
0.4975	0.9189	0.0052	1
0.5	0.9056	0.0049	1
0.5025	0.915	0.0047	1
0.505	0.9328	0.0047	1
0.5075	0.9437	0.0046	1
0.51	0.9297	0.0044	1
0.5125	0.9465	0.0043	1
0.515	0.955	0.0042	1
0.5175	0.9586	0.0042	1
0.52	0.9641	0.0041	1
0.5225	0.9754	0.0041	1
0.525	0.9766	0.0041	1
0.5275	0.954	0.0038	1
0.53	0.9689	0.0036	1
0.5325	0.9824	0.0035	1
0.535	0.979	0.0034	1
0.5375	0.9742	0.0032	1
0.54	0.987	0.0031	1
0.5425	0.9825	0.003	1
0.545	0.9876	0.0029	1
0.5475	1.0032	0.0029	1
0.55	1.0041	0.0028	1
0.5525	0.9975	0.0032	1
0.555	1.0144	0.0031	1
0.5575	1.0121	0.0027	1
0.56	1.016	0.0026	1
0.5625	1.0212	0.0026	1
0.565	1.0274	0.0025	1
0.5675	1.0302	0.0025	1
0.57	1.0315	0.0024	1
0.5725	1.0386	0.0024	1
0.575	1.0378	0.0024	1
0.5775	1.041	0.0023	1
0.58	1.04	0.0023	1
0.5825	1.046	0.0023	1
0.585	1.0471	0.0023	1
0.5875	1.0443	0.0023	1
0.59	1.0465	0.0023	1
0.5925	1.0553	0.0023	1
0.595	1.0634	0.0023	1
0.5975	1.0645	0.0023	1
0.6	1.0591	0.0023	1
0.6025	1.0659	0.0023	1
0.605	1.0661	0.0022	1
0.6075	1.0737	0.0022	1
0.61	1.0705	0.0022	1
0.6125	1.0698	0.0021	1
0.615	1.0803	0.0021	1
0.6175	1.0874	0.0021	1
0.62	1.0893	0.002	1
0.6225	1.0945	0.002	1
0.625	1.0974	0.002	1
0.6275	1.0972	0.0019	1
0.63	1.1061	0.0019	1
0.6325	1.1093	0.0019	1
0.635	1.1035	0.0019	1
0.6375	1.1075	0.0019	1
0.64	1.1112	0.0019	1
0.6425	1.1177	0.0019	1
0.645	1.1175	0.0019	1
0.6475	1.1224	0.0019	1
0.65	1.129	0.0019	1
0.6525	1.1298	0.0019	1
0.655	1.128	0.0019	1
0.6575	1.1352	0.0019	1
0.66	1.1321	0.0018	1
0.6625	1.1482	0.0019	1
0.665	1.1323	0.0018	1
0.6675	1.1427	0.0018	1
0.67	1.1509	0.0018	1
0.6725	1.1552	0.0017	1
0.675	1.1576	0.0017	1
0.6775	1.1619	0.0017	1
0.68	1.1638	0.0017	1
0.6825	1.164	0.0017	1
0.685	1.1681	0.0017	1
0.6875	1.1724	0.0017	1
0.69	1.1753	0.0018	1
0.7	1.1764	0.0018	1
0.7025	1.1857	0.0019	1
0.705	1.1866	0.0019	1
0.7075	1.1861	0.0019	1
0.71	1.1918	0.0019	1
0.7125	1.1942	0.0019	1
0.715	1.1943	0.0019	1
0.7175	1.1926	0.0019	1
0.72	1.1962	0.0019	1
0.7375	1.2125	0.0019	1
0.74	1.2187	0.0019	1
0.7425	1.2293	0.002	1
0.745	1.228	0.002	1
0.7475	1.227	0.0019	1
0.75	1.2293	0.0019	1
0.7525	1.2291	0.002	1
0.755	1.2332	0.002	1
0.7575	1.2348	0.002	1
0.76	1.2303	0.0029	1
0.7725	1.2179	0.0024	1
0.775	1.2198	0.0021	1
0.7775	1.2205	0.0021	1
0.78	1.2164	0.0021	1
0.7825	1.2211	0.0021	1
0.785	1.2208	0.0021	1
0.7875	1.2134	0.0022	1
0.79	1.2113	0.0022	1
0.7925	1.2124	0.0022	1
0.795	1.2086	0.0023	1
0.7975	1.1915	0.0022	1
0.8	1.1959	0.0023	1
0.8025	1.1938	0.0023	1
0.805	1.1932	0.0023	1
0.8075	1.1878	0.0023	1
0.81	1.181	0.0023	1
0.8125	1.1718	0.0023	1
0.82	1.1632	0.0047	1
0.825	1.1466	0.0045	1
0.83	1.1225	0.0048	3
0.835	1.1147	0.0044	3
0.84	1.1133	0.0043	3
0.845	1.1117	0.0044	3
0.85	1.1307	0.0048	1
0.855	1.1017	0.0043	3
0.86	1.096	0.0042	3
0.865	1.0945	0.0045	3
