0.4875	0.9866	0.0236	1
0.49	0.9907	0.0133	1
0.4925	1.0083	0.0113	1
0.495	0.9976	0.0133	1
0.4975	0.9756	0.0117	1
0.5	0.9981	0.0132	1
0.5025	0.9911	0.0132	1
0.505	0.9946	0.0112	1
0.5075	0.9698	0.0112	1
0.51	1.0274	0.0131	1
0.5125	0.9992	0.0128	1
0.515	1.0079	0.0126	1
0.5175	0.9809	0.0122	1
0.52	1.0252	0.0127	1
0.5225	0.9963	0.0126	1
0.525	0.9818	0.0128	1
0.5275	0.9959	0.0116	1
0.53	1.0048	0.0103	1
0.5325	0.9856	0.0116	1
0.535	1.0137	0.0119	1
0.5375	1.0049	0.0108	1
0.54	1.0006	0.0129	1
0.545	0.9968	0.0127	1
0.5475	1.0013	0.0096	1
0.55	0.9917	0.0116	1
0.5525	1.0159	0.0132	1
0.555	1.0073	0.0107	1
0.5575	0.9964	0.0109	1
0.56	1.0034	0.0101	1
0.5625	1.0041	0.0122	1
0.565	1.0117	0.0135	1
0.5675	1.0011	0.0112	1
0.57	1.0002	0.0109	1
0.5725	0.9959	0.0107	1
0.575	1.0041	0.0111	1
0.5775	1.0074	0.0107	1
0.58	0.9836	0.0111	1
0.5825	0.9939	0.0109	1
0.585	1.0045	0.0115	1
0.5875	1.0012	0.0124	1
0.59	0.9886	0.0116	1
0.5925	0.9936	0.0113	1
0.595	1.0008	0.0119	1
0.5975	0.9996	0.0109	1
0.6	1.009	0.0123	1
0.6025	0.9989	0.0118	1
0.605	0.9923	0.0116	1
0.6075	1.0028	0.0111	1
0.61	1.0092	0.012	1
0.6125	1.0057	0.0116	1
0.615	1.0218	0.0113	1
0.6175	0.9983	0.012	1
0.62	1.0141	0.0122	1
0.6225	1.019	0.0126	1
0.625	0.9999	0.0115	1
0.6275	1.0179	0.0103	1
0.63	1.0267	0.0108	1
0.6325	1.027	0.0107	1
0.635	1.0305	0.0113	1
0.6375	1.014	0.0101	1
0.64	1.0215	0.0107	1
0.6425	1.018	0.0127	1
0.645	1.012	0.0154	1
0.6475	1.0228	0.0117	1
0.6575	1.0319	0.0109	1
0.66	1.0321	0.0103	1
0.6625	1.0339	0.0132	1
0.67	1.0307	0.0137	1
0.6725	1.0323	0.0118	1
0.675	1.0371	0.011	1
0.6775	1.0302	0.0128	1
0.68	1.0279	0.0122	1
0.69	1.0407	0.0097	1
0.6925	1.0427	0.0113	1
0.695	1.0564	0.0116	1
0.6975	1.0479	0.0137	1
0.7	1.0448	0.0125	1
0.7025	1.0627	0.0113	1
0.705	1.0429	0.0128	1
0.7075	1.0529	0.0121	1
0.71	1.0406	0.0332	1
0.7125	1.0424	0.0309	1
0.7225	1.0484	0.0106	1
0.725	1.0851	0.0126	1
0.7275	1.073	0.0094	1
0.735	1.0817	0.0117	1
0.7375	1.0678	0.011	1
0.74	1.0568	0.0122	1
0.7425	1.0847	0.0118	1
0.745	1.0801	0.0141	1
0.7475	1.0727	0.0211	1
0.75	1.086	0.0117	1
0.7525	1.0834	0.0114	1
0.77	1.0971	0.0185	1
0.7725	1.1024	0.014	1
0.775	1.1094	0.0146	1
0.7775	1.1063	0.0149	1
0.78	1.1062	0.0138	1
0.7825	1.0966	0.0124	1
0.785	1.1008	0.013	1
0.7875	1.1272	0.0129	1
0.79	1.0924	0.0114	1
0.7925	1.1296	0.0124	1
0.795	1.1211	0.0188	1
0.7975	1.0882	0.0205	1
0.8	1.117	0.0126	1
0.8025	1.1413	0.0107	1
0.805	1.1107	0.0182	1
0.8075	1.1069	0.0103	1
0.81	1.1036	0.0107	1
0.8175	1.1292	0.0238	1
0.82	1.1424	0.0136	7
0.825	1.1267	0.0127	7
0.83	1.1287	0.0128	7
0.835	1.1257	0.0121	7
0.84	1.1349	0.0124	7
0.845	1.14	0.0131	7
0.85	1.1256	0.0121	7
0.855	1.1303	0.0125	7
0.86	1.1301	0.0132	6
0.865	1.1296	0.0128	7
0.87	1.1369	0.0141	7
0.875	1.1475	0.0126	7
0.88	1.1455	0.012	7
0.885	1.1407	0.0111	7
0.89	1.139	0.012	7
0.895	1.1581	0.0106	6
0.9	1.1504	0.0104	7
0.905	1.144	0.0101	7
0.91	1.1377	0.0103	7
0.915	1.1446	0.0106	7
0.92	1.1558	0.0102	7
0.925	1.1454	0.0103	6
0.93	1.1477	0.0114	3
0.94	1.1498	0.011	7
0.945	1.1574	0.01	7
0.95	1.1691	0.0101	7
0.955	1.163	0.0094	7
0.96	1.1695	0.0097	7
0.965	1.1712	0.0099	7
0.97	1.172	0.0092	7
0.975	1.1738	0.0091	7
0.98	1.1848	0.0097	7
0.985	1.1846	0.0099	7
0.99	1.1905	0.0091	7
0.995	1.1892	0.0092	7
1	1.1999	0.0093	7
1.005	1.203	0.0087	7
1.01	1.2085	0.0086	7
1.015	1.2099	0.0091	7
1.02	1.2108	0.0093	7
1.025	1.2145	0.0092	7
1.03	1.2284	0.009	6
1.035	1.2279	0.0092	7
1.04	1.2276	0.0091	7
1.045	1.2519	0.0095	2
1.05	1.2352	0.0086	7
1.055	1.2309	0.009	7
1.06	1.221	0.0093	7
1.065	1.2248	0.0084	7
1.07	1.2295	0.0083	7
1.075	1.2305	0.0094	7
1.08	1.2387	0.0094	7
1.085	1.251	0.0107	7
1.09	1.2386	0.0083	7
1.095	1.2431	0.0085	7
1.1	1.2495	0.0084	7
1.105	1.2557	0.0085	7
1.11	1.2571	0.0083	7
1.115	1.253	0.0084	7
1.12	1.2523	0.0087	7
1.125	1.2616	0.009	7
1.13	1.2652	0.0092	7
1.135	1.2731	0.0092	7
1.14	1.2686	0.0099	7
1.145	1.2576	0.0096	6
1.15	1.2583	0.0092	7
1.155	1.2661	0.0094	7
1.16	1.2775	0.0091	7
1.165	1.2872	0.009	7
1.17	1.2646	0.0079	7
