0.435	0.7994	0.0236	1
0.4375	0.8164	0.021	1
0.44	0.832	0.0193	1
0.4425	0.834	0.017	1
0.445	0.8438	0.0152	1
0.4475	0.8324	0.0137	1
0.45	0.8616	0.0125	1
0.4525	0.8336	0.0111	1
0.455	0.8184	0.0104	1
0.4575	0.8354	0.0097	1
0.46	0.8605	0.009	1
0.4625	0.8514	0.0084	1
0.465	0.8641	0.0079	1
0.4675	0.8786	0.0076	1
0.47	0.8718	0.0072	1
0.4725	0.8721	0.0068	1
0.475	0.8862	0.0064	1
0.4775	0.8773	0.006	1
0.48	0.8789	0.0057	1
0.4825	0.885	0.0054	1
0.485	0.8943	0.0051	1
0.4875	0.8913	0.005	1
0.49	0.9145	0.0057	1
0.4925	0.9115	0.0048	1
0.495	0.9138	0.0045	1
0.4975	0.9168	0.0043	1
0.5	0.9136	0.0041	1
0.5025	0.9155	0.004	1
0.505	0.9317	0.004	1
0.5075	0.9333	0.0039	1
0.51	0.9286	0.0037	1
0.5125	0.9365	0.0036	1
0.515	0.9386	0.0035	1
0.5175	0.9476	0.0034	1
0.52	0.9559	0.0034	1
0.5225	0.969	0.0034	1
0.525	0.9655	0.0033	1
0.5275	0.9656	0.0031	1
0.53	0.9725	0.003	1
0.5325	0.9772	0.003	1
0.535	0.9777	0.0029	1
0.5375	0.9776	0.0028	1
0.54	0.9869	0.0028	1
0.5425	0.9884	0.0027	1
0.545	0.9997	0.0027	1
0.5475	0.9965	0.0026	1
0.55	1.0009	0.0026	1
0.5525	1.0028	0.0025	1
0.555	1.0122	0.0025	1
0.5575	1.0141	0.0024	1
0.56	1.0198	0.0024	1
0.5625	1.0242	0.0024	1
0.565	1.0334	0.0024	1
0.5675	1.0356	0.0023	1
0.57	1.0429	0.0023	1
0.5725	1.0361	0.0023	1
0.575	1.0382	0.0022	1
0.5775	1.039	0.0022	1
0.58	1.0382	0.0021	1
0.5825	1.0458	0.0021	1
0.585	1.0495	0.0021	1
0.5875	1.052	0.0021	1
0.59	1.0533	0.002	1
0.5925	1.0558	0.002	1
0.595	1.0576	0.002	1
0.5975	1.0558	0.002	1
0.6	1.0587	0.002	1
0.6025	1.0614	0.0019	1
0.605	1.0701	0.0019	1
0.6075	1.0788	0.0019	1
0.61	1.0831	0.0019	1
0.6125	1.087	0.0019	1
0.615	1.089	0.0019	1
0.6175	1.0953	0.0019	1
0.62	1.1	0.0019	1
0.6225	1.1044	0.0019	1
0.625	1.1033	0.0019	1
0.6275	1.1061	0.0018	1
0.63	1.1114	0.0019	1
0.6325	1.1096	0.0018	1
0.635	1.1095	0.0018	1
0.6375	1.1146	0.0018	1
0.64	1.1214	0.0018	1
0.6425	1.1225	0.0018	1
0.645	1.1288	0.0018	1
0.6475	1.1346	0.0018	1
0.65	1.1348	0.0018	1
0.6525	1.129	0.0018	1
0.655	1.1315	0.0018	1
0.6575	1.1375	0.0018	1
0.66	1.145	0.0018	1
0.6625	1.1501	0.0018	1
0.665	1.1584	0.0018	1
0.6675	1.1558	0.0017	1
0.67	1.164	0.0017	1
0.6725	1.1704	0.0017	1
0.675	1.1665	0.0017	1
0.6775	1.1759	0.0017	1
0.68	1.179	0.0017	1
0.6825	1.1782	0.0017	1
0.685	1.1802	0.0017	1
0.6875	1.1849	0.0017	1
0.69	1.1787	0.0018	1
0.6925	1.1768	0.0029	1
0.7025	1.1848	0.002	1
0.705	1.1803	0.002	1
0.7075	1.1861	0.0018	1
0.71	1.1977	0.0018	1
0.7125	1.2023	0.0018	1
0.715	1.201	0.0018	1
0.7175	1.2026	0.0018	1
0.7425	1.226	0.0019	1
0.745	1.2364	0.002	1
0.7475	1.2243	0.0019	1
0.75	1.2269	0.0019	1
0.7525	1.2316	0.002	1
0.755	1.2247	0.002	1
0.7575	1.2239	0.002	1
0.76	1.2194	0.0028	1
0.77	1.203	0.0023	1
0.7725	1.2064	0.002	1
0.775	1.2002	0.002	1
0.7775	1.1976	0.002	1
0.78	1.2081	0.0021	1
0.7825	1.2045	0.0021	1
0.785	1.1952	0.0021	1
0.7875	1.1897	0.0021	1
0.79	1.1857	0.0021	1
0.7925	1.1775	0.0021	1
0.795	1.1806	0.0021	1
0.7975	1.1733	0.0021	1
0.8	1.1703	0.0021	1
0.8025	1.1655	0.0022	1
0.805	1.1616	0.0022	1
0.8075	1.1656	0.0022	1
0.81	1.1591	0.0022	1
0.825	1.1474	0.0037	3
0.83	1.1432	0.0036	4
0.835	1.1346	0.0034	4
0.84	1.1347	0.0035	4
0.845	1.1165	0.0038	4
0.85	1.1167	0.0036	4
0.855	1.1077	0.0032	4
0.86	1.1013	0.0035	4
0.865	1.0999	0.0033	4
0.87	1.0891	0.0033	4
0.875	1.0932	0.0035	4
0.88	1.0861	0.0037	4
0.885	1.0877	0.0035	4
0.89	1.0836	0.0033	4
0.895	1.0798	0.003	4
0.9	1.0774	0.0028	4
0.905	1.0778	0.0027	4
0.91	1.0792	0.0029	4
0.915	1.0688	0.0028	4
0.92	1.0732	0.0026	4
0.925	1.0702	0.0029	4
0.93	1.0724	0.0028	4
0.935	1.0677	0.0028	4
0.94	1.0695	0.003	4
0.945	1.0627	0.0029	4
0.95	1.0739	0.0026	4
0.955	1.0782	0.003	4
0.96	1.0765	0.0027	4
0.965	1.0718	0.0026	4
0.97	1.0824	0.0025	4
0.975	1.0859	0.0024	4
0.98	1.0858	0.0026	4
0.985	1.089	0.0025	4
0.99	1.0888	0.0024	4
0.995	1.0885	0.0024	4
1	1.0982	0.0027	4
1.005	1.0918	0.0025	4
1.01	1.099	0.0026	4
1.015	1.1007	0.0026	4
1.02	1.1016	0.0025	4
1.025	1.1018	0.0023	4
1.03	1.1101	0.0025	4
1.035	1.1051	0.0024	4
1.04	1.1113	0.0024	4
1.045	1.1056	0.0023	4
1.05	1.1156	0.0025	4
1.055	1.1149	0.0024	4
1.06	1.1133	0.0022	4
1.065	1.1311	0.0024	4
