 0.4500	 0.9258	 0.2000
 0.4950	 0.9258	 0.0225
 0.4975	 0.9383	 0.0114
 0.5000	 0.9485	 0.0086
 0.5075	 0.9615	 0.0157
 0.5100	 0.9673	 0.0307
 0.5125	 0.9770	 0.0054
 0.5150	 0.9815	 0.0209
 0.5175	 0.9910	 0.0153
 0.5200	 0.9558	 0.0169
 0.5225	 0.9743	 0.0188
 0.5250	 0.9839	 0.0092
 0.5275	 0.9710	 0.0132
 0.5300	 0.9742	 0.0064
 0.5325	 1.0077	 0.0106
 0.5350	 0.9831	 0.0203
 0.5375	 0.9788	 0.0107
 0.5400	 0.9859	 0.0065
 0.5425	 0.9927	 0.0100
 0.5450	 0.9897	 0.0046
 0.5475	 0.9949	 0.0079
 0.5500	 0.9982	 0.0101
 0.5525	 0.9963	 0.0081
 0.5550	 1.0062	 0.0071
 0.5575	 1.0157	 0.0145
 0.5600	 1.0046	 0.0070
 0.5650	 1.0193	 0.0097
 0.5675	 1.0113	 0.0174
 0.5700	 1.0220	 0.0089
 0.5725	 1.0150	 0.0213
 0.5750	 1.0350	 0.0054
 0.5775	 1.0166	 0.0102
 0.5800	 1.0083	 0.0089
 0.5825	 1.0252	 0.0174
 0.5850	 1.0282	 0.0068
 0.5875	 1.0562	 0.0138
 0.5900	 1.0492	 0.0152
 0.5925	 1.0428	 0.0296
 0.5950	 1.0632	 0.0198
 0.5975	 1.0624	 0.0055
 0.6000	 1.0563	 0.0092
 0.6025	 1.0166	 0.0073
 0.6050	 1.0476	 0.0153
 0.6075	 1.0337	 0.0140
 0.6100	 1.0352	 0.0087
 0.6125	 1.0449	 0.0058
 0.6150	 1.0386	 0.0090
 0.6175	 1.0304	 0.0143
 0.6200	 1.0491	 0.0184
 0.6225	 1.0477	 0.0086
 0.6250	 1.0630	 0.0106
 0.6275	 1.0854	 0.0069
 0.6300	 1.0748	 0.0147
 0.6325	 1.0755	 0.0075
 0.6350	 1.0929	 0.0177
 0.6375	 1.1036	 0.0190
 0.6400	 1.0704	 0.0079
 0.6425	 1.0554	 0.0183
 0.6450	 1.0984	 0.0083
 0.6475	 1.0726	 0.0202
 0.6500	 1.0754	 0.0180
 0.6525	 1.0755	 0.0217
 0.6550	 1.1101	 0.0069
 0.6575	 1.0723	 0.0096
 0.6600	 1.0730	 0.0139
 0.6625	 1.0698	 0.0174
 0.6650	 1.0619	 0.0114
 0.6675	 1.0881	 0.0183
 0.6700	 1.0910	 0.0062
 0.6725	 1.0840	 0.0161
 0.6750	 1.0754	 0.0190
 0.6775	 1.0841	 0.0210
 0.6800	 1.0818	 0.0208
 0.6825	 1.1030	 0.0214
 0.6850	 1.1090	 0.0128
 0.6875	 1.1068	 0.0161
 0.6900	 1.0830	 0.0107
 0.6925	 1.0672	 0.0158
 0.6950	 1.0928	 0.0210
 0.6975	 1.0920	 0.0163
 0.7000	 1.0995	 0.0177
 0.7025	 1.0849	 0.0167
 0.7050	 1.0916	 0.0116
 0.7075	 1.0972	 0.0105
 0.7100	 1.0986	 0.0169
 0.7125	 1.0968	 0.0171
 0.7150	 1.0905	 0.0151
 0.7175	 1.1197	 0.0141
 0.7200	 1.0783	 0.0100
 0.7225	 1.1015	 0.0169
 0.7250	 1.1113	 0.0149
 0.7275	 1.0939	 0.0080
 0.7300	 1.0796	 0.0046
 0.7400	 1.0964	 0.0105
 0.7425	 1.0988	 0.0093
 0.7450	 1.1043	 0.0126
 0.7475	 1.1017	 0.0080
 0.7500	 1.0829	 0.0046
 0.7525	 1.1051	 0.0065
 0.7550	 1.1017	 0.0120
 0.7700	 1.0773	 0.0108
 0.7725	 1.0869	 0.0158
 0.7750	 1.0954	 0.0112
 0.7775	 1.0910	 0.0044
 0.7800	 1.0937	 0.0096
 0.7825	 1.0705	 0.0085
 0.7850	 1.1085	 0.0081
 0.7875	 1.1006	 0.0093
